Dti,Cscore_b,Curr_rte,Act_upb,Next_stat,UMP,yqtr,QGT_UMP,QDT_UMP,AG_UMP,lagging_UMP,QGT_GDP,QRT_GDP,AG_GDP,GDP_Annual_Rate,Ggr,CLTV,HS,PPI,Permits,Orig_chn,Orig_rt,Orig_trm,Num_bo
43,770,4.375,94798.78,CUR,4.1,2018Q1,-0.01626,-0.06667,-10.95%,-0.166666667,0.00630,1.00632,2.86%,2.55%,0.0062798788,42.597648536,"1,312.33",198.83,"1,370.67",R,4.375,360,2
36,727,5.25,174153.83,CUR,4.3,2017Q2,-0.04478,-0.20000,-10.88%,-0.2,0.00533,1.00534,2.16%,2.15%,0.0053155621,59.505163002,"1,172.00",193.13,"1,263.33",C,5.25,360,1
36,727,5.25,170384.95,DEL,4,2018Q2,-0.03334,-0.13333,-9.92%,-0.066666667,0.00863,1.00867,3.20%,3.51%,0.0085966147,54.818370154,"1,264.33",202.57,"1,344.67",C,5.25,360,1
36,727,5.25,169411.47,CUR,3.7,2018Q3,-0.04330,-0.16667,-12.40%,-0.133333333,0.00721,1.00724,3.13%,2.93%,0.0071844879,53.964934059,"1,240.33",203.77,"1,293.00",C,5.25,360,1
36,727,5.25,166413.37,CUR,3.7,2019Q2,-0.06224,-0.23333,-7.63%,0.0666666667,0.00498,1.00500,2.28%,2.01%,0.0049721215,51.836768414,"1,256.67",201.37,"1,313.67",C,5.25,360,1
41,687,5.375,42530.47,PPY,3.7,2019Q2,-0.06224,-0.23333,-7.63%,0.0666666667,0.00498,1.00500,2.28%,2.01%,0.0049721215,31.904509839,"1,256.67",201.37,"1,313.67",C,5.375,360,1
23,690,3.5,99890.6,CUR,6.7,2014Q1,-0.03922,-0.26667,-13.79%,-0.3,-0.00283,0.99717,1.43%,-1.13%,-0.002835067,44.575399673,934.00,205.50,"1,027.33",C,3.5,180,1
14,700,6.125,66730,CUR,9.6,2009Q3,0.03521,0.33333,60.56%,1.0333333333,0.00363,1.00364,-3.05%,1.46%,0.0036279014,90.339590698,588.33,173.87,606.67,R,6.125,240,2
14,700,6.125,64584.43,CUR,9.5,2010Q3,-0.01745,-0.16667,-1.73%,-0.2,0.00735,1.00737,3.18%,2.98%,0.0073181624,90.088144518,579.67,184.63,574.00,R,6.125,240,2
36,758,4.875,211712.47,DEL,8.3,2012Q1,-0.04340,-0.36667,-8.49%,-0.366666667,0.00780,1.00783,2.65%,3.17%,0.0077690962,71.916911186,707.33,202.17,752.00,C,4.875,360,2
36,758,4.875,211060.45,CUR,8.2,2012Q2,-0.00810,-0.06667,-9.56%,-0.366666667,0.00429,1.00430,2.36%,1.73%,0.0042835871,69.842600607,739.33,201.80,774.00,C,4.875,360,2
45,687,4.25,133589.56,CUR,5.4,2015Q1,-0.02968,-0.16667,-17.00%,-0.366666667,0.00782,1.00785,3.98%,3.18%,0.0077870859,60.273398093,977.00,191.53,"1,084.33",C,4.25,360,1
42,799,5,146692.1,CUR,5.8,2014Q4,-0.06234,-0.36667,-17.79%,-0.133333333,0.00561,1.00563,2.88%,2.27%,0.005596441,48.298204295,"1,049.33",200.43,"1,074.33",R,5,360,1
36,812,4.625,296497.52,CUR,4.9,2016Q2,-0.00678,-0.03333,-9.82%,-0.1,0.00469,1.00470,1.34%,1.89%,0.0046814472,81.020755483,"1,163.00",185.37,"1,185.67",C,4.625,360,1
32,765,5.25,56018.24,DEL,4.2,2017Q3,-0.01538,-0.06667,-12.24%,-0.2,0.00788,1.00791,2.42%,3.20%,0.0078459297,60.094813478,"1,181.33",194.03,"1,277.00",R,5.25,360,1
32,765,5.25,55683.75,CUR,4.1,2017Q4,-0.03953,-0.16667,-13.29%,-0.066666667,0.00871,1.00875,2.80%,3.55%,0.0086727418,58.712078428,"1,251.67",195.70,"1,316.67",R,5.25,360,1
32,765,5.25,54653.59,DEL,3.7,2018Q3,-0.04330,-0.16667,-12.40%,-0.133333333,0.00721,1.00724,3.13%,2.93%,0.0071844879,55.592695405,"1,240.33",203.77,"1,293.00",R,5.25,360,1
26,715,4.625,120180.47,CUR,6.1,2014Q2,-0.07257,-0.46667,-17.70%,-0.266666667,0.01345,1.01354,2.67%,5.53%,0.0133560154,91.584452822,987.00,208.20,"1,039.33",C,4.625,360,2
26,715,4.625,113400.8,CUR,4.2,2017Q3,-0.01538,-0.06667,-12.24%,-0.2,0.00788,1.00791,2.42%,3.20%,0.0078459297,73.152105721,"1,181.33",194.03,"1,277.00",C,4.625,360,2
26,715,4.625,112275.91,DEL,4,2018Q1,-0.01626,-0.06667,-10.95%,-0.166666667,0.00630,1.00632,2.86%,2.55%,0.0062798788,70.095892155,"1,312.33",198.83,"1,370.67",C,4.625,360,2
26,715,4.625,111703.65,CUR,4,2018Q2,-0.03334,-0.13333,-9.92%,-0.066666667,0.00863,1.00867,3.20%,3.51%,0.0085966147,69.007394655,"1,264.33",202.57,"1,344.67",C,4.625,360,2
26,715,4.625,109121.43,CUR,3.7,2019Q2,-0.06224,-0.23333,-7.63%,0.0666666667,0.00498,1.00500,2.28%,2.01%,0.0049721215,65.266921915,"1,256.67",201.37,"1,313.67",C,4.625,360,2
37,758,4,94032.96,CUR,5.6,2014Q4,-0.06234,-0.36667,-17.79%,-0.133333333,0.00561,1.00563,2.88%,2.27%,0.005596441,42.457807433,"1,049.33",200.43,"1,074.33",C,4,360,1
37,758,4,90576,CUR,5,2016Q3,0.00000,0.00000,-3.92%,-0.033333333,0.00541,1.00542,1.56%,2.19%,0.0053936623,37.589686931,"1,157.33",187.07,"1,226.00",C,4,360,1
33,747,4.875,248395.66,PPY,7.9,2012Q4,-0.02948,-0.23333,-9.65%,-0.166666667,0.00114,1.00114,1.47%,0.46%,0.0011374372,77.606006903,908.00,202.27,915.00,C,4.875,360,2
48,710,6.25,200419.24,SDQ,9.8,2010Q1,-0.01012,-0.10000,18.95%,0.3,0.00384,1.00385,1.71%,1.55%,0.0038330486,101.33133926,618.00,182.07,657.67,R,6.25,360,2
40,773,4.75,230687.87,CUR,9.4,2010Q2,-0.02055,-0.20000,3.58%,-0.1,0.00918,1.00922,2.80%,3.74%,0.0091360461,72.765472293,602.00,184.23,599.67,R,4.75,360,1
21,808,4,325774.8,CUR,7.9,2012Q4,-0.02948,-0.23333,-9.65%,-0.166666667,0.00114,1.00114,1.47%,0.46%,0.0011374372,60.223664873,908.00,202.27,915.00,C,4,300,1
36,743,4.75,307777.52,DEL,4.4,2017Q3,-0.01538,-0.06667,-12.24%,-0.2,0.00788,1.00791,2.42%,3.20%,0.0078459297,50.716372165,"1,181.33",194.03,"1,277.00",R,4.75,360,1
36,743,4.75,305916.43,DEL,4.2,2017Q4,-0.03953,-0.16667,-13.29%,-0.066666667,0.00871,1.00875,2.80%,3.55%,0.0086727418,49.568103541,"1,251.67",195.70,"1,316.67",R,4.75,360,1
36,743,4.75,304033.15,CUR,4.1,2018Q1,-0.01626,-0.06667,-10.95%,-0.166666667,0.00630,1.00632,2.86%,2.55%,0.0062798788,48.425332397,"1,312.33",198.83,"1,370.67",R,4.75,360,1
7,797,4.625,,CUR,9.9,2009Q4,0.03067,0.30000,44.66%,0.3333333333,0.01092,1.01098,0.18%,4.47%,0.010864507,54.099149453,567.67,176.90,623.33,R,4.625,360,2
7,797,4.625,131109.8,CUR,9,2011Q1,-0.05037,-0.46667,-8.14%,0.0333333333,-0.00241,0.99760,1.93%,-0.96%,-0.002410208,52.352833853,582.33,195.90,567.00,R,4.625,360,2
39,707,7.5,119131.31,DEL,9,2011Q3,-0.00738,-0.06667,-4.93%,0.0333333333,-0.00028,0.99972,0.95%,-0.11%,-0.000277864,88.067471796,619.33,203.83,626.00,R,7.5,360,1
39,707,7.5,118901.9,DEL,8.6,2011Q4,-0.04159,-0.36667,-9.12%,-0.066666667,0.01153,1.01159,1.61%,4.72%,0.0114599959,89.281600121,671.67,200.77,691.33,R,7.5,360,1
39,707,7.5,118434.41,DEL,8.3,2012Q1,-0.04340,-0.36667,-8.49%,-0.366666667,0.00780,1.00783,2.65%,3.17%,0.0077690962,89.330500029,707.33,202.17,752.00,R,7.5,360,1
39,707,7.5,118076.07,DEL,8.2,2012Q2,-0.00810,-0.06667,-9.56%,-0.366666667,0.00429,1.00430,2.36%,1.73%,0.0042835871,86.758634683,739.33,201.80,774.00,R,7.5,360,1
39,707,7.5,117710.97,DEL,8.1,2012Q3,-0.02053,-0.16667,-10.74%,-0.066666667,0.00135,1.00135,2.53%,0.54%,0.0013476634,85.200993784,780.33,202.40,873.00,R,7.5,360,1
39,707,7.5,117338.97,DEL,7.7,2012Q4,-0.02948,-0.23333,-9.65%,-0.166666667,0.00114,1.00114,1.47%,0.46%,0.0011374372,83.571332435,908.00,202.27,915.00,R,7.5,360,1
39,707,7.5,116959.95,DEL,7.7,2013Q1,-0.00858,-0.06667,-6.45%,-0.233333333,0.00882,1.00886,1.57%,3.59%,0.0087789975,81.505449024,953.33,203.60,952.00,R,7.5,360,1
39,707,7.5,116573.79,DEL,7.5,2013Q2,-0.02620,-0.20000,-8.13%,-0.066666667,0.00123,1.00123,1.26%,0.49%,0.001232444,78.535023352,868.00,203.97,985.67,R,7.5,360,1
39,707,7.5,116180.34,DEL,7.2,2013Q3,-0.04064,-0.30000,-9.96%,-0.2,0.00780,1.00783,1.92%,3.17%,0.0077732548,76.216219168,882.33,204.17,988.33,R,7.5,360,1
39,707,7.5,115779.47,DEL,6.9,2013Q4,-0.04236,-0.30000,-11.11%,-0.3,0.00795,1.00798,2.61%,3.23%,0.0079192739,74.487492505,"1,009.00",201.90,"1,026.00",R,7.5,360,1
39,707,7.5,115371.04,CUR,6.7,2014Q1,-0.03922,-0.26667,-13.79%,-0.3,-0.00283,0.99717,1.43%,-1.13%,-0.002835067,73.094975433,934.00,205.50,"1,027.33",R,7.5,360,1
39,707,7.5,109466.86,DEL,4.4,2017Q2,-0.04478,-0.20000,-10.88%,-0.2,0.00533,1.00534,2.16%,2.15%,0.0053155621,59.409050973,"1,172.00",193.13,"1,263.33",R,7.5,360,1
39,707,7.5,108939.33,DEL,4.4,2017Q3,-0.01538,-0.06667,-12.24%,-0.2,0.00788,1.00791,2.42%,3.20%,0.0078459297,58.214041388,"1,181.33",194.03,"1,277.00",R,7.5,360,1
39,707,7.5,108401.84,DEL,4.2,2017Q4,-0.03953,-0.16667,-13.29%,-0.066666667,0.00871,1.00875,2.80%,3.55%,0.0086727418,56.959729852,"1,251.67",195.70,"1,316.67",R,7.5,360,1
39,707,7.5,107854.21,DEL,4.1,2018Q1,-0.01626,-0.06667,-10.95%,-0.166666667,0.00630,1.00632,2.86%,2.55%,0.0062798788,55.70838131,"1,312.33",198.83,"1,370.67",R,7.5,360,1
39,707,7.5,107296.24,PPY,3.8,2018Q2,-0.03334,-0.13333,-9.92%,-0.066666667,0.00863,1.00867,3.20%,3.51%,0.0085966147,54.781354718,"1,264.33",202.57,"1,344.67",R,7.5,360,1
41,719,4.25,214501.34,PPY,6.7,2014Q1,-0.03922,-0.26667,-13.79%,-0.3,-0.00283,0.99717,1.43%,-1.13%,-0.002835067,76.058772554,934.00,205.50,"1,027.33",R,4.25,360,1
28,803,4.5,61513.41,DEL,5,2016Q3,0.00000,0.00000,-3.92%,-0.033333333,0.00541,1.00542,1.56%,2.19%,0.0053936623,49.173047043,"1,157.33",187.07,"1,226.00",C,4.5,360,1
28,803,4.5,61185.78,CUR,4.7,2016Q4,-0.02759,-0.13333,-5.30%,0,0.00501,1.00503,2.03%,2.03%,0.005002011,48.141633682,"1,246.00",187.07,"1,252.67",C,4.5,360,1
28,803,4.5,60406.83,CUR,4.3,2017Q2,-0.04478,-0.20000,-10.88%,-0.2,0.00533,1.00534,2.16%,2.15%,0.0053155621,46.338059541,"1,172.00",193.13,"1,263.33",C,4.5,360,1
45,684,3.25,261616.42,CUR,4.1,2017Q4,-0.03953,-0.16667,-13.29%,-0.066666667,0.00871,1.00875,2.80%,3.55%,0.0086727418,49.003142316,"1,251.67",195.70,"1,316.67",R,3.25,180,1
25,778,4.875,642160.81,CUR,7.2,2013Q3,-0.04064,-0.30000,-9.96%,-0.2,0.00780,1.00783,1.92%,3.17%,0.0077732548,67.721948188,882.33,204.17,988.33,R,4.875,360,1
25,749,5.75,94160.26,SDQ,9.3,2010Q4,0.00351,0.03333,-4.36%,-0.166666667,0.00501,1.00502,2.57%,2.02%,0.0049939606,85.011377838,542.33,188.00,583.33,B,5.75,180,2
21,703,4.375,37308.13,CUR,4.6,2017Q1,-0.04286,-0.20000,-7.43%,-0.133333333,0.00565,1.00567,2.10%,2.29%,0.0056359028,64.175802221,"1,224.67",191.27,"1,281.33",C,4.375,360,1
21,703,4.375,36894.28,CUR,4.4,2017Q3,-0.01538,-0.06667,-12.24%,-0.2,0.00788,1.00791,2.42%,3.20%,0.0078459297,61.728746608,"1,181.33",194.03,"1,277.00",C,4.375,360,1
55,718,6.375,208261.96,CUR,9.8,2009Q3,0.03521,0.33333,60.56%,1.0333333333,0.00363,1.00364,-3.05%,1.46%,0.0036279014,72.831414496,588.33,173.87,606.67,R,6.375,360,2
50,757,4.25,171457.41,CUR,9.4,2010Q2,-0.02055,-0.20000,3.58%,-0.1,0.00918,1.00922,2.80%,3.74%,0.0091360461,69.599041778,602.00,184.23,599.67,B,4.25,360,1
40,687,7,,DEL,4.4,2006Q4,-0.04412,-0.20000,-10.74%,0,0.00848,1.00852,2.59%,3.45%,0.0084466978,79.330520302,"1,570.00",164.13,"1,581.00",R,7,360,1
39,680,4.625,84915.52,SDQ,4.1,2017Q4,-0.03953,-0.16667,-13.29%,-0.066666667,0.00871,1.00875,2.80%,3.55%,0.0086727418,71.763548785,"1,251.67",195.70,"1,316.67",R,4.625,360,1
28,711,3.75,225636.51,CUR,5,2015Q3,-0.06331,-0.33333,-15.93%,-0.1,0.00330,1.00331,2.44%,1.33%,0.003295669,68.125424936,"1,166.67",191.63,"1,149.00",C,3.75,180,2
42,751,4.25,231429.46,CUR,4.7,2016Q4,-0.02759,-0.13333,-5.30%,0,0.00501,1.00503,2.03%,2.03%,0.005002011,84.699831036,"1,246.00",187.07,"1,252.67",C,4.25,360,1
42,751,4.25,227162.42,CUR,4.1,2017Q4,-0.03953,-0.16667,-13.29%,-0.066666667,0.00871,1.00875,2.80%,3.55%,0.0086727418,78.330162368,"1,251.67",195.70,"1,316.67",C,4.25,360,1
42,751,4.25,222710.45,CUR,3.9,2018Q4,0.00881,0.03333,-8.06%,-0.166666667,0.00271,1.00271,2.52%,1.09%,0.002705985,73.479059863,"1,176.00",202.63,"1,306.67",C,4.25,360,1
42,751,4.25,219245.31,CUR,3.5,2019Q3,0.00000,0.00000,-3.54%,-0.233333333,0.00520,1.00522,2.07%,2.10%,0.0051907023,70.668638653,"1,287.67",199.43,"1,424.67",C,4.25,360,1
17,776,3.5,365265.56,CUR,5,2016Q1,-0.02007,-0.10000,-10.84%,-0.066666667,0.00502,1.00503,1.62%,2.03%,0.0050087034,60.183229257,"1,140.00",182.00,"1,157.33",C,3.5,360,2
34,762,5,235753.15,DEL,8.1,2012Q3,-0.02053,-0.16667,-10.74%,-0.066666667,0.00135,1.00135,2.53%,0.54%,0.0013476634,89.71975655,780.33,202.40,873.00,B,5,360,4
34,762,5,234753.48,SDQ,7.7,2012Q4,-0.02948,-0.23333,-9.65%,-0.166666667,0.00114,1.00114,1.47%,0.46%,0.0011374372,87.908314688,908.00,202.27,915.00,B,5,360,4
27,747,4.875,166153.04,PPY,7.7,2013Q1,-0.00858,-0.06667,-6.45%,-0.233333333,0.00882,1.00886,1.57%,3.59%,0.0087789975,70.044307831,953.33,203.60,952.00,B,4.875,360,2
34,717,5.25,409480.52,CUR,9.4,2010Q2,-0.02055,-0.20000,3.58%,-0.1,0.00918,1.00922,2.80%,3.74%,0.0091360461,49.008919091,602.00,184.23,599.67,C,5.25,360,1
45,698,5.5,92634.11,DEL,7.5,2013Q2,-0.02620,-0.20000,-8.13%,-0.066666667,0.00123,1.00123,1.26%,0.49%,0.001232444,70.848856358,868.00,203.97,985.67,C,5.5,360,1
45,698,5.5,92270.93,CUR,7.2,2013Q3,-0.04064,-0.30000,-9.96%,-0.2,0.00780,1.00783,1.92%,3.17%,0.0077732548,68.772847851,882.33,204.17,988.33,C,5.5,360,1
32,747,4.875,139820.32,CUR,5.4,2015Q1,-0.02968,-0.16667,-17.00%,-0.366666667,0.00782,1.00785,3.98%,3.18%,0.0077870859,72.934632467,977.00,191.53,"1,084.33",C,4.875,360,2
50,709,4.5,282159.49,CUR,8.2,2012Q2,-0.00810,-0.06667,-9.56%,-0.366666667,0.00429,1.00430,2.36%,1.73%,0.0042835871,66.856245315,739.33,201.80,774.00,R,4.5,360,1
50,709,4.5,279729.9,PPY,7.9,2012Q4,-0.02948,-0.23333,-9.65%,-0.166666667,0.00114,1.00114,1.47%,0.46%,0.0011374372,64.239860898,908.00,202.27,915.00,R,4.5,360,1
54,752,6.5,330635.68,CUR,9,2011Q1,-0.05037,-0.46667,-8.14%,0.0333333333,-0.00241,0.99760,1.93%,-0.96%,-0.002410208,46.823930724,582.33,195.90,567.00,B,6.5,360,1
40,702,4,195766.02,CUR,4.4,2017Q1,-0.04286,-0.20000,-7.43%,-0.133333333,0.00565,1.00567,2.10%,2.29%,0.0056359028,51.888313928,"1,224.67",191.27,"1,281.33",R,4,360,1
40,702,4,189659.84,DEL,4,2018Q1,-0.01626,-0.06667,-10.95%,-0.166666667,0.00630,1.00632,2.86%,2.55%,0.0062798788,47.235207723,"1,312.33",198.83,"1,370.67",R,4,360,1
40,702,4,188416.94,DEL,4,2018Q2,-0.03334,-0.13333,-9.92%,-0.066666667,0.00863,1.00867,3.20%,3.51%,0.0085966147,46.433634547,"1,264.33",202.57,"1,344.67",R,4,360,1
40,702,4,187161.58,DEL,3.7,2018Q3,-0.04330,-0.16667,-12.40%,-0.133333333,0.00721,1.00724,3.13%,2.93%,0.0071844879,45.667095155,"1,240.33",203.77,"1,293.00",R,4,360,1
40,702,4,186317.68,DEL,3.9,2018Q4,0.00881,0.03333,-8.06%,-0.166666667,0.00271,1.00271,2.52%,1.09%,0.002705985,45.089056835,"1,176.00",202.63,"1,306.67",R,4,360,1
40,702,4,185041.26,DEL,3.8,2019Q1,0.01739,0.06667,-4.92%,0.0333333333,0.00762,1.00765,2.65%,3.10%,0.0075939592,44.462377854,"1,204.00",199.70,"1,316.00",R,4,360,1
40,702,4,183752.02,SDQ,3.7,2019Q2,-0.06224,-0.23333,-7.63%,0.0666666667,0.00498,1.00500,2.28%,2.01%,0.0049721215,43.84294012,"1,256.67",201.37,"1,313.67",R,4,360,1
41,745,4.5,234890.18,CUR,5,2016Q3,0.00000,0.00000,-3.92%,-0.033333333,0.00541,1.00542,1.56%,2.19%,0.0053936623,66.086179603,"1,157.33",187.07,"1,226.00",C,4.5,360,2
41,745,4.5,223536,CUR,3.7,2018Q3,-0.04330,-0.16667,-12.40%,-0.133333333,0.00721,1.00724,3.13%,2.93%,0.0071844879,56.264564473,"1,240.33",203.77,"1,293.00",C,4.5,360,2
44,737,3.875,164558.95,CUR,4.1,2017Q4,-0.03953,-0.16667,-13.29%,-0.066666667,0.00871,1.00875,2.80%,3.55%,0.0086727418,44.786126122,"1,251.67",195.70,"1,316.67",R,3.875,144,1
42,688,5.5,185773.24,SDQ,9.9,2010Q1,-0.01012,-0.10000,18.95%,0.3,0.00384,1.00385,1.71%,1.55%,0.0038330486,84.083496073,618.00,182.07,657.67,R,5.5,180,2
41,733,5.375,201975.61,DEL,9.4,2010Q2,-0.02055,-0.20000,3.58%,-0.1,0.00918,1.00922,2.80%,3.74%,0.0091360461,95.880978222,602.00,184.23,599.67,C,5.375,360,2
7,811,2.75,69879.12,CUR,4.7,2016Q4,-0.02759,-0.13333,-5.30%,0,0.00501,1.00503,2.03%,2.03%,0.005002011,29.069760576,"1,246.00",187.07,"1,252.67",C,2.75,180,2
,688,6.125,391655.27,CUR,8.3,2009Q1,0.18555,1.40000,65.33%,0.8666666667,-0.01129,0.98877,-3.29%,-4.42%,-0.011354426,91.314448958,525.67,169.53,538.67,B,6.125,360,2
,688,6.125,386631,DEL,9.8,2010Q1,-0.01012,-0.10000,18.95%,0.3,0.00384,1.00385,1.71%,1.55%,0.0038330486,92.859754298,618.00,182.07,657.67,B,6.125,360,2
,688,6.125,385326.23,CUR,9.6,2010Q2,-0.02055,-0.20000,3.58%,-0.1,0.00918,1.00922,2.80%,3.74%,0.0091360461,92.065288498,602.00,184.23,599.67,B,6.125,360,2
,688,6.125,383106.84,DEL,9.8,2010Q4,0.00351,0.03333,-4.36%,-0.166666667,0.00501,1.00502,2.57%,2.02%,0.0049939606,94.253314544,542.33,188.00,583.33,B,6.125,360,2
,688,6.125,381747.83,SDQ,9,2011Q1,-0.05037,-0.46667,-8.14%,0.0333333333,-0.00241,0.99760,1.93%,-0.96%,-0.002410208,95.134834329,582.33,195.90,567.00,B,6.125,360,2
49,688,4.5,144844.22,CUR,8.3,2012Q1,-0.04340,-0.36667,-8.49%,-0.366666667,0.00780,1.00783,2.65%,3.17%,0.0077690962,50.754737692,707.33,202.17,752.00,C,4.5,180,1
22,796,4.375,51204.57,PPY,3.7,2019Q2,-0.06224,-0.23333,-7.63%,0.0666666667,0.00498,1.00500,2.28%,2.01%,0.0049721215,25.425921388,"1,256.67",201.37,"1,313.67",C,4.375,180,2
40,723,4.125,286061.62,CUR,5,2015Q4,-0.01316,-0.06667,-11.70%,-0.333333333,0.00033,1.00033,1.90%,0.13%,0.0003251492,74.21323121,"1,125.33",185.57,"1,204.00",C,4.125,360,2
40,723,4.125,282158.49,CUR,5,2016Q3,0.00000,0.00000,-3.92%,-0.033333333,0.00541,1.00542,1.56%,2.19%,0.0053936623,70.691192896,"1,157.33",187.07,"1,226.00",C,4.125,360,2
25,770,4.375,184922.61,CUR,3.5,2019Q3,0.00000,0.00000,-3.54%,-0.233333333,0.00520,1.00522,2.07%,2.10%,0.0051907023,56.267929365,"1,287.67",199.43,"1,424.67",R,4.375,360,2
44,749,5.5,398979.74,CUR,9,2011Q3,-0.00738,-0.06667,-4.93%,0.0333333333,-0.00028,0.99972,0.95%,-0.11%,-0.000277864,80.499803194,619.33,203.83,626.00,C,5.5,360,2
50,687,5.75,190158.44,DEL,10,2009Q4,0.03067,0.30000,44.66%,0.3333333333,0.01092,1.01098,0.18%,4.47%,0.010864507,61.712038517,567.67,176.90,623.33,C,5.75,360,2
50,687,5.75,189527.58,CUR,9.8,2010Q1,-0.01012,-0.10000,18.95%,0.3,0.00384,1.00385,1.71%,1.55%,0.0038330486,61.698427236,618.00,182.07,657.67,C,5.75,360,2
50,687,5.75,188204.11,DEL,9.4,2010Q3,-0.01745,-0.16667,-1.73%,-0.2,0.00735,1.00737,3.18%,2.98%,0.0073181624,62.28514319,579.67,184.63,574.00,C,5.75,360,2
50,687,5.75,187545.01,DEL,9.4,2010Q4,0.00351,0.03333,-4.36%,-0.166666667,0.00501,1.00502,2.57%,2.02%,0.0049939606,63.138730313,542.33,188.00,583.33,C,5.75,360,2
50,687,5.75,186876.39,DEL,9.1,2011Q1,-0.05037,-0.46667,-8.14%,0.0333333333,-0.00241,0.99760,1.93%,-0.96%,-0.002410208,63.358618637,582.33,195.90,567.00,C,5.75,360,2
50,687,5.75,186198.12,DEL,9.1,2011Q2,0.00368,0.03333,-5.88%,-0.466666667,0.00712,1.00715,1.72%,2.89%,0.0070989775,63.813574388,574.33,203.70,611.67,C,5.75,360,2
50,687,5.75,185510.06,DEL,9,2011Q3,-0.00738,-0.06667,-4.93%,0.0333333333,-0.00028,0.99972,0.95%,-0.11%,-0.000277864,63.705168247,619.33,203.83,626.00,C,5.75,360,2
50,687,5.75,184812.05,DEL,8.8,2011Q4,-0.04159,-0.36667,-9.12%,-0.066666667,0.01153,1.01159,1.61%,4.72%,0.0114599959,64.284400807,671.67,200.77,691.33,C,5.75,360,2
50,687,5.75,184341.12,CUR,8.3,2012Q1,-0.04340,-0.36667,-8.49%,-0.366666667,0.00780,1.00783,2.65%,3.17%,0.0077690962,64.7505159,707.33,202.17,752.00,C,5.75,360,2
50,687,5.75,182656.94,DEL,8.2,2012Q3,-0.02053,-0.16667,-10.74%,-0.066666667,0.00135,1.00135,2.53%,0.54%,0.0013476634,61.867291745,780.33,202.40,873.00,C,5.75,360,2
50,687,5.75,182165.31,DEL,7.8,2012Q4,-0.02948,-0.23333,-9.65%,-0.166666667,0.00114,1.00114,1.47%,0.46%,0.0011374372,60.867234177,908.00,202.27,915.00,C,5.75,360,2
50,687,5.75,181668.96,SDQ,8,2013Q1,-0.00858,-0.06667,-6.45%,-0.233333333,0.00882,1.00886,1.57%,3.59%,0.0087789975,59.363675412,953.33,203.60,952.00,C,5.75,360,2
28,816,4.25,370090.56,CUR,4,2018Q1,-0.01626,-0.06667,-10.95%,-0.166666667,0.00630,1.00632,2.86%,2.55%,0.0062798788,66.613925365,"1,312.33",198.83,"1,370.67",C,4.25,360,2
45,784,6.5,214690.34,CUR,9,2011Q3,-0.00738,-0.06667,-4.93%,0.0333333333,-0.00028,0.99972,0.95%,-0.11%,-0.000277864,97.716201942,619.33,203.83,626.00,R,6.5,360,2
42,700,5.125,264124.01,CUR,5.9,2014Q3,-0.02174,-0.13333,-16.13%,-0.466666667,0.01214,1.01221,3.12%,4.97%,0.012062053,64.663938078,"1,030.67",207.13,"1,066.67",C,5.125,360,1
37,704,6.375,256108.35,CUR,9.9,2009Q4,0.03067,0.30000,44.66%,0.3333333333,0.01092,1.01098,0.18%,4.47%,0.010864507,62.87487388,567.67,176.90,623.33,C,6.375,360,2
37,704,6.375,251121.67,DEL,9,2011Q1,-0.05037,-0.46667,-8.14%,0.0333333333,-0.00241,0.99760,1.93%,-0.96%,-0.002410208,65.15328558,582.33,195.90,567.00,C,6.375,360,2
37,704,6.375,250085.66,DEL,9.1,2011Q2,0.00368,0.03333,-5.88%,-0.466666667,0.00712,1.00715,1.72%,2.89%,0.0070989775,64.942949912,574.33,203.70,611.67,C,6.375,360,2
37,704,6.375,249022.35,CUR,9,2011Q3,-0.00738,-0.06667,-4.93%,0.0333333333,-0.00028,0.99972,0.95%,-0.11%,-0.000277864,65.22319362,619.33,203.83,626.00,C,6.375,360,2
37,704,6.375,244286.73,CUR,7.8,2012Q3,-0.02053,-0.16667,-10.74%,-0.066666667,0.00135,1.00135,2.53%,0.54%,0.0013476634,62.082280202,780.33,202.40,873.00,C,6.375,360,2
59,761,6.25,143213.45,CUR,8.6,2011Q4,-0.04159,-0.36667,-9.12%,-0.066666667,0.01153,1.01159,1.61%,4.72%,0.0114599959,88.771962428,671.67,200.77,691.33,C,6.25,360,2
54,805,6.25,86118.77,CUR,4.1,2018Q1,-0.01626,-0.06667,-10.95%,-0.166666667,0.00630,1.00632,2.86%,2.55%,0.0062798788,47.547746797,"1,312.33",198.83,"1,370.67",R,6.25,360,1
42,767,5.125,126661.91,DEL,8.6,2011Q4,-0.04159,-0.36667,-9.12%,-0.066666667,0.01153,1.01159,1.61%,4.72%,0.0114599959,82.68628045,671.67,200.77,691.33,R,5.125,360,1
42,767,5.125,126305.59,DEL,8.3,2012Q1,-0.04340,-0.36667,-8.49%,-0.366666667,0.00780,1.00783,2.65%,3.17%,0.0077690962,82.824474432,707.33,202.17,752.00,R,5.125,360,1
42,767,5.125,125583.78,CUR,8.2,2012Q2,-0.00810,-0.06667,-9.56%,-0.366666667,0.00429,1.00430,2.36%,1.73%,0.0042835871,80.222949032,739.33,201.80,774.00,R,5.125,360,1
42,767,5.125,121426.57,DEL,6.7,2014Q1,-0.03922,-0.26667,-13.79%,-0.3,-0.00283,0.99717,1.43%,-1.13%,-0.002835067,66.883454655,934.00,205.50,"1,027.33",R,5.125,360,1
